-0.422552	0.624672	0.301880	-0.287725	0.540694
-0.413647	0.613531	0.253473	-0.307965	0.545500
-0.410591	0.624978	0.255330	-0.309971	0.548708
-0.421937	0.630270	0.302980	-0.301102	0.544681
-0.398737	0.616071	0.261347	-0.303755	0.550142
-0.401888	0.601090	0.255537	-0.299087	0.560791
-0.401243	0.617730	0.293634	-0.280018	0.551341
-0.404235	0.605946	0.273667	-0.290005	0.540354
-0.419388	0.601690	0.249506	-0.300890	0.540395
-0.441182	0.603116	0.237002	-0.297644	0.537822
-0.430503	0.571809	0.222696	-0.289280	0.536370
-0.381254	0.566626	0.216776	-0.302357	0.521034
-0.352942	0.564922	0.207547	-0.292643	0.527812
-0.366858	0.557859	0.272430	-0.252431	0.532757
-0.354794	0.592487	0.255345	-0.258262	0.546754
-0.385464	0.582696	0.261053	-0.231800	0.560251
-0.401344	0.588126	0.271722	-0.250120	0.548688
-0.370348	0.609799	0.236184	-0.251788	0.522987
-0.329096	0.559094	0.224975	-0.281460	0.539445
-0.361482	0.605426	0.227770	-0.271291	0.544148
-0.374586	0.623162	0.267752	-0.231987	0.524729
-0.364385	0.598268	0.249287	-0.277017	0.550299
-0.357306	0.607239	0.281449	-0.280732	0.531020
-0.381488	0.620317	0.306569	-0.241134	0.509386
-0.379684	0.625495	0.290198	-0.253011	0.519706
-0.385218	0.625984	0.265543	-0.256060	0.505967
-0.366020	0.635875	0.271457	-0.231080	0.511984
-0.334056	0.616364	0.266442	-0.216747	0.542098
-0.373871	0.645083	0.255271	-0.205906	0.503165
-0.367707	0.634573	0.245594	-0.171207	0.493243
-0.324018	0.620272	0.227092	-0.202333	0.510429
-0.324120	0.631791	0.181441	-0.168661	0.499577
-0.304967	0.607501	0.100480	-0.179734	0.549121
-0.314684	0.609767	0.129352	-0.177872	0.523341
-0.297406	0.607505	0.144048	-0.186427	0.518802
-0.294046	0.617753	0.135554	-0.147067	0.532299
-0.327714	0.617850	0.170272	-0.155841	0.506202
-0.331215	0.660806	0.155110	-0.079169	0.507679
-0.340571	0.661314	0.089457	-0.024654	0.524184
-0.363312	0.640496	0.110071	-0.080209	0.525901
-0.322776	0.648095	0.096236	-0.082655	0.533431
-0.294630	0.643950	0.126904	-0.099655	0.509490
-0.313355	0.651127	0.144484	-0.113986	0.537665
-0.337786	0.646443	0.150995	-0.135496	0.515897
-0.330539	0.624739	0.151431	-0.133108	0.497241
-0.307563	0.643984	0.114268	-0.100789	0.510285
-0.330137	0.625523	0.149167	-0.144557	0.520076
-0.320497	0.640668	0.147829	-0.103534	0.528375
-0.314356	0.657126	0.138319	-0.119852	0.525449
-0.371890	0.664529	0.200426	-0.140427	0.511166
-0.380622	0.658242	0.192226	-0.156006	0.508286
-0.395908	0.655731	0.142445	-0.160360	0.515365
-0.373026	0.625671	0.201359	-0.214628	0.516611
-0.376324	0.642818	0.233650	-0.201532	0.494849
-0.361146	0.636698	0.220615	-0.204149	0.515107
-0.361014	0.649825	0.226045	-0.202332	0.506524
-0.389232	0.663319	0.255090	-0.165167	0.496900
-0.373748	0.666621	0.218862	-0.164773	0.504064
-0.398510	0.575290	0.229884	-0.114598	0.574066
-0.387984	0.454380	0.216590	-0.168842	0.541556
-0.325957	0.381892	0.219556	-0.152812	0.583059
-0.374001	0.569715	0.210175	-0.121666	0.502752
-0.353880	0.550482	0.201287	-0.223461	0.452703
-0.431387	0.552327	0.150289	-0.201892	0.531158
-0.461020	0.610838	0.240600	-0.181317	0.536153
-0.422831	0.557444	0.200269	-0.167083	0.581284
-0.418965	0.535282	0.173099	-0.136385	0.562173
-0.441992	0.564816	0.197261	-0.146485	0.558604
-0.401477	0.590163	0.258676	-0.225855	0.516228
-0.378735	0.590714	0.246745	-0.235478	0.525295
-0.417060	0.575417	0.286139	-0.225536	0.535767
-0.445820	0.614537	0.337208	-0.163262	0.534200
-0.476193	0.621002	0.283150	-0.105120	0.565184
-0.469100	0.624929	0.298953	-0.180876	0.505354
-0.472435	0.596112	0.274930	-0.180458	0.540581
-0.472897	0.606311	0.289732	-0.215074	0.551730
-0.420244	0.595573	0.321436	-0.221862	0.509714
-0.415491	0.583027	0.305137	-0.200297	0.526779
-0.405142	0.557852	0.316332	-0.233010	0.524283
-0.404752	0.576849	0.316449	-0.210034	0.529758
-0.410857	0.615946	0.337104	-0.174326	0.520803
-0.401192	0.575773	0.341929	-0.199812	0.562578
-0.431721	0.615634	0.342771	-0.163649	0.545832
-0.426516	0.618870	0.316870	-0.132621	0.495162
-0.452839	0.609189	0.304058	-0.197509	0.502355
-0.417539	0.599995	0.309927	-0.171646	0.502970
-0.406451	0.553389	0.352578	-0.150180	0.528107
-0.409837	0.534625	0.307942	-0.230656	0.537506
-0.422165	0.588832	0.274605	-0.229797	0.581959
-0.463744	0.609346	0.272690	-0.228671	0.558914
-0.410735	0.588344	0.278438	-0.256444	0.507752
-0.363412	0.570182	0.273576	-0.273260	0.526112
-0.408835	0.548058	0.279400	-0.247806	0.550574
-0.411041	0.573260	0.292247	-0.208765	0.524096
-0.400176	0.579840	0.289441	-0.228451	0.542127
-0.421208	0.603062	0.274676	-0.229630	0.540033
-0.444718	0.604224	0.274307	-0.215492	0.553987
-0.423223	0.597057	0.270312	-0.226260	0.556233
-0.410433	0.593151	0.273959	-0.230423	0.539406
-0.439025	0.611760	0.285383	-0.192633	0.501072
-0.448018	0.605191	0.279035	-0.196304	0.492847
-0.391823	0.584005	0.312118	-0.240618	0.488060
-0.404830	0.581238	0.298409	-0.237301	0.533959
-0.391599	0.564795	0.309531	-0.240165	0.538576
-0.351944	0.549525	0.317990	-0.286781	0.537794
-0.394947	0.545861	0.294890	-0.245694	0.549938
-0.406735	0.573757	0.340725	-0.207403	0.520225
-0.442295	0.595934	0.318716	-0.177152	0.515699
-0.440894	0.625753	0.290475	-0.176369	0.538419
-0.439348	0.607714	0.292774	-0.204822	0.578533
-0.437399	0.600398	0.292520	-0.191484	0.532859
-0.393173	0.590464	0.310311	-0.178312	0.516771
-0.368619	0.565901	0.284908	-0.216477	0.522502
-0.423209	0.606224	0.270228	-0.171811	0.533681
-0.432187	0.584109	0.249900	-0.221221	0.532383
-0.441580	0.598653	0.225065	-0.256753	0.537860
-0.436110	0.609967	0.272709	-0.252396	0.534575
-0.436072	0.620227	0.257116	-0.222798	0.559635
-0.438573	0.610933	0.228486	-0.223427	0.548871
-0.431673	0.602602	0.257869	-0.243236	0.536125
-0.419014	0.618993	0.260046	-0.224448	0.525130
-0.385408	0.591390	0.288751	-0.226811	0.521705
-0.394835	0.585033	0.305241	-0.240056	0.536842
-0.422845	0.586687	0.321968	-0.229059	0.533509
-0.400604	0.591370	0.326406	-0.229916	0.542921
-0.397408	0.587279	0.304654	-0.230424	0.532188
-0.391730	0.591638	0.293886	-0.199840	0.533467
-0.396663	0.562967	0.292097	-0.232055	0.549029
-0.395796	0.581494	0.291079	-0.225422	0.549234
-0.385184	0.593066	0.319322	-0.236851	0.535842
-0.411758	0.607007	0.306557	-0.195948	0.536546
-0.395292	0.586931	0.297364	-0.215656	0.534307
-0.363147	0.564462	0.303588	-0.207751	0.525718
-0.361376	0.583127	0.257196	-0.211953	0.541116
-0.352009	0.573088	0.280303	-0.229132	0.526000
-0.350172	0.578416	0.252311	-0.194790	0.538891
-0.367081	0.587461	0.239725	-0.198951	0.520446
-0.346890	0.567694	0.271457	-0.199847	0.516360
-0.368027	0.560150	0.308433	-0.214124	0.536563
-0.369209	0.487925	0.302778	-0.251890	0.542415
-0.382440	0.529262	0.297650	-0.206759	0.523345
-0.368164	0.571514	0.267565	-0.151912	0.485710
-0.437304	0.604020	0.267850	-0.148416	0.497853
-0.429036	0.616799	0.254232	-0.153046	0.497843
-0.423943	0.609807	0.245996	-0.177038	0.525733
-0.420515	0.606739	0.272607	-0.193622	0.533108
-0.419997	0.605112	0.300100	-0.210215	0.517963
-0.402028	0.582230	0.315698	-0.215390	0.529214
-0.399657	0.565206	0.311704	-0.205611	0.529265
-0.394214	0.555338	0.322246	-0.216915	0.524367
-0.381598	0.583636	0.278838	-0.202172	0.535656
-0.391695	0.596190	0.264303	-0.194302	0.556359
-0.401654	0.588536	0.236561	-0.204740	0.553238
-0.406776	0.587098	0.265485	-0.216447	0.542283
-0.413405	0.582375	0.209184	-0.199408	0.539576
-0.409737	0.603170	0.244025	-0.185139	0.524035
-0.410057	0.603899	0.234634	-0.189224	0.557010
-0.417442	0.600844	0.264744	-0.186272	0.550136
-0.381918	0.580615	0.250393	-0.226120	0.557010
-0.410467	0.609848	0.258216	-0.213588	0.553014
-0.402411	0.609919	0.252494	-0.219259	0.549276
-0.395555	0.576739	0.208693	-0.237774	0.557491
-0.372335	0.610453	0.203042	-0.210492	0.535511
-0.382564	0.612997	0.181030	-0.227228	0.523839
-0.429249	0.618057	0.241529	-0.222478	0.511902
-0.409974	0.618688	0.244185	-0.247467	0.505679
-0.407540	0.603187	0.231081	-0.215067	0.542559
-0.391491	0.586929	0.235228	-0.236392	0.559365
-0.537758	0.504600	0.351467	-0.379851	0.598333
-0.551962	0.518629	0.356287	-0.367621	0.589357
-0.527305	0.496520	0.332034	-0.380553	0.584280
-0.519062	0.485374	0.330446	-0.377403	0.584201
-0.530258	0.497616	0.351347	-0.366489	0.605294
-0.544612	0.504266	0.400259	-0.356353	0.602984
-0.533330	0.492367	0.372683	-0.374455	0.608234
-0.531133	0.507154	0.357238	-0.381027	0.601059
-0.529921	0.510074	0.368192	-0.381880	0.592655
-0.524081	0.512060	0.340821	-0.383993	0.594603
-0.512229	0.485479	0.357455	-0.386589	0.601553
-0.509859	0.474168	0.376102	-0.396407	0.596887
-0.523466	0.491367	0.406481	-0.348370	0.595543
-0.507454	0.494065	0.417163	-0.355744	0.595970
-0.515878	0.494984	0.385930	-0.388526	0.609451
-0.532681	0.498215	0.378164	-0.378087	0.596508
-0.477693	0.490882	0.360577	-0.390705	0.558322
-0.494329	0.430642	0.358810	-0.338558	0.573135
-0.512433	0.344234	0.323373	-0.360553	0.582151
-0.440293	0.453814	0.287119	-0.291310	0.630938
-0.353598	0.427620	0.160777	-0.246096	0.646235
-0.448040	0.397553	0.241839	-0.346032	0.614396
-0.429674	0.438810	0.300182	-0.319202	0.624809
-0.483022	0.427627	0.252428	-0.377341	0.590980
-0.549127	0.441011	0.231508	-0.402454	0.597113
-0.546565	0.460687	0.263826	-0.357047	0.614892
-0.495944	0.469008	0.225028	-0.300081	0.672568
-0.406883	0.422381	0.121973	-0.239257	0.704783
-0.436635	0.375422	0.105236	-0.265953	0.682870
-0.419886	0.276960	0.078589	-0.342231	0.653624
-0.381296	0.375693	0.126158	-0.350136	0.654935
-0.402583	0.506958	0.176921	-0.292994	0.615614
-0.458059	0.513675	0.227385	-0.314737	0.641940
-0.431271	0.458887	0.215026	-0.314073	0.685130
-0.444830	0.346806	0.169913	-0.318853	0.627999
-0.380977	0.284845	0.251361	-0.330294	0.652965
-0.371949	0.427435	0.250337	-0.241628	0.550575
-0.448649	0.364159	0.167429	-0.347439	0.586379
-0.455829	0.385317	0.182926	-0.362011	0.572954
-0.464487	0.570715	0.207329	-0.228132	0.614383
-0.343709	0.462492	0.182463	-0.245751	0.695140
-0.357963	0.281591	0.213455	-0.335225	0.636691
-0.356449	0.212503	0.227275	-0.368050	0.655195
-0.365624	0.291781	0.235317	-0.315455	0.658941
-0.347148	0.410851	0.260850	-0.254401	0.642125
-0.350553	0.432288	0.288190	-0.263442	0.628849
-0.294448	0.447434	0.238577	-0.280723	0.595127
-0.380207	0.515582	0.191168	-0.278520	0.545525
-0.435761	0.444319	0.143327	-0.265127	0.566443
-0.387833	0.463060	0.200497	-0.320271	0.617696
-0.195751	0.421529	0.209479	-0.224384	0.669039
-0.320427	0.298620	0.253626	-0.301652	0.656824
-0.349758	0.275718	0.270547	-0.322927	0.619545
-0.310181	0.345419	0.229963	-0.199103	0.631379
-0.278953	0.423992	0.221599	-0.140724	0.588798
-0.264302	0.540331	0.198566	-0.055793	0.530146
-0.372029	0.661518	0.117276	0.028207	0.455558
-0.407234	0.618306	0.096655	-0.000993	0.505601
-0.461539	0.588127	0.080836	-0.140823	0.539919
-0.455635	0.576384	0.099620	-0.185121	0.576149
-0.390518	0.540214	0.168507	-0.168475	0.630478
-0.423683	0.500511	0.234894	-0.241886	0.665216
-0.435722	0.481517	0.247628	-0.272199	0.656346
-0.397641	0.480434	0.222079	-0.263800	0.659904
-0.395141	0.423337	0.256067	-0.297616	0.682605
-0.413155	0.443335	0.289097	-0.294173	0.651979
-0.407691	0.485079	0.313995	-0.332962	0.587514
-0.485966	0.477554	0.338426	-0.369908	0.565395
-0.540736	0.477965	0.313823	-0.374302	0.577371
-0.539355	0.490557	0.312698	-0.354942	0.623711
-0.535520	0.475271	0.331861	-0.384348	0.629590
-0.512241	0.442276	0.317834	-0.380221	0.646292
-0.494626	0.442898	0.300577	-0.380368	0.629733
-0.493105	0.452284	0.319340	-0.408030	0.634431
-0.475095	0.474513	0.335488	-0.441892	0.605749
-0.484908	0.504698	0.347248	-0.469383	0.586030
-0.521252	0.522252	0.379819	-0.446192	0.586371
-0.532466	0.530644	0.366403	-0.433125	0.587030
-0.516402	0.521211	0.351669	-0.427527	0.596457
-0.509897	0.495361	0.376346	-0.419833	0.593844
-0.500759	0.493346	0.388457	-0.416955	0.593066
-0.512533	0.499730	0.386777	-0.406059	0.587109
-0.526438	0.519383	0.401954	-0.418942	0.579302
-0.528800	0.518025	0.372088	-0.421269	0.568351
-0.514185	0.498374	0.372170	-0.409842	0.573304
-0.523949	0.489709	0.395318	-0.371031	0.578939
-0.531187	0.481117	0.389413	-0.345151	0.610933
-0.529177	0.474227	0.339877	-0.322488	0.638677
-0.510682	0.462610	0.314585	-0.359629	0.633038
-0.526556	0.455541	0.323033	-0.368399	0.635411
-0.514231	0.477665	0.321650	-0.375688	0.635708
-0.488775	0.491121	0.317418	-0.435547	0.609321
-0.515117	0.514070	0.353245	-0.435075	0.582892
-0.518678	0.511069	0.354635	-0.456724	0.569676
-0.516775	0.474666	0.334723	-0.431374	0.579402
-0.537050	0.491421	0.360771	-0.408565	0.585506
-0.524328	0.486738	0.349724	-0.413010	0.586747
-0.514550	0.471077	0.364580	-0.434842	0.580774
-0.525050	0.495197	0.393396	-0.420834	0.573355
-0.527918	0.482959	0.406932	-0.411472	0.574819
-0.516108	0.472217	0.374555	-0.410032	0.595064
-0.514733	0.457939	0.365494	-0.392038	0.614535
-0.532996	0.469568	0.369143	-0.387337	0.605831
-0.521762	0.475352	0.348850	-0.391037	0.624305
-0.524236	0.486059	0.334011	-0.406860	0.615451
-0.533528	0.472574	0.358606	-0.404177	0.615805
-0.513607	0.471647	0.318124	-0.394798	0.619105
-0.486313	0.451164	0.305403	-0.409091	0.619723
-0.503982	0.464937	0.337520	-0.415867	0.613454
-0.510419	0.474113	0.328497	-0.402100	0.611798
-0.495832	0.467593	0.348804	-0.410115	0.598387
-0.520104	0.476339	0.357819	-0.404810	0.593182
-0.525586	0.468023	0.339963	-0.402017	0.607543
-0.499313	0.450800	0.302405	-0.399413	0.626357
-0.481780	0.428568	0.285354	-0.411808	0.626316
-0.503597	0.431263	0.309586	-0.417159	0.623826
-0.477301	0.431927	0.315942	-0.425839	0.632131
-0.369494	0.507165	0.397107	-0.330332	0.588454
-0.352367	0.532919	0.386913	-0.353535	0.551024
-0.409140	0.532688	0.410181	-0.341188	0.552816
-0.380699	0.518317	0.400765	-0.330604	0.568399
-0.401180	0.570530	0.399700	-0.325978	0.564567
-0.465128	0.587442	0.413883	-0.329226	0.562698
-0.490808	0.599893	0.413662	-0.360207	0.560860
-0.502860	0.589456	0.410607	-0.361264	0.581539
-0.444530	0.533564	0.442217	-0.348685	0.588516
-0.431631	0.537444	0.447981	-0.339988	0.577819
-0.417961	0.541170	0.493641	-0.322239	0.541881
-0.424662	0.512949	0.431821	-0.333814	0.523501
-0.453568	0.489169	0.364389	-0.431240	0.536068
-0.477228	0.508933	0.381795	-0.400932	0.536384
-0.437674	0.533020	0.370171	-0.360613	0.541493
-0.454092	0.603587	0.351382	-0.315179	0.572406
-0.410977	0.570305	0.343041	-0.303454	0.584510
-0.389169	0.535662	0.304805	-0.339704	0.613935
-0.389176	0.503902	0.280619	-0.332838	0.632962
-0.424575	0.564598	0.338899	-0.368645	0.604970
-0.385598	0.561925	0.357134	-0.379399	0.584504
-0.391818	0.549966	0.300629	-0.377164	0.629850
-0.388290	0.548147	0.294355	-0.336718	0.584065
-0.401105	0.561979	0.263276	-0.322555	0.579281
-0.400078	0.583759	0.262447	-0.308315	0.551673
-0.369738	0.536769	0.338126	-0.375415	0.521580
-0.406682	0.416137	0.360437	-0.359332	0.587902
-0.419715	0.409511	0.374844	-0.324057	0.596836
-0.407906	0.459432	0.323187	-0.325408	0.628976
-0.410640	0.549830	0.340112	-0.369840	0.598979
-0.405826	0.553184	0.331791	-0.369657	0.589774
-0.465579	0.588311	0.354117	-0.364604	0.592011
-0.460222	0.575328	0.379222	-0.374717	0.604113
-0.432974	0.499858	0.380152	-0.369745	0.632875
-0.414481	0.518539	0.407965	-0.393014	0.617808
-0.370432	0.587474	0.378220	-0.371854	0.570925
-0.451383	0.576583	0.354746	-0.366568	0.538622
-0.488640	0.562837	0.345513	-0.364872	0.557050
-0.464276	0.552663	0.300525	-0.310451	0.589742
-0.403830	0.516069	0.329733	-0.370292	0.589455
-0.399581	0.550934	0.329307	-0.379175	0.595329
-0.443351	0.588470	0.420555	-0.360428	0.576204
-0.479722	0.595762	0.444301	-0.352981	0.570359
-0.477089	0.594737	0.396229	-0.344872	0.578941
-0.448088	0.581855	0.418879	-0.331669	0.571318
-0.458044	0.580961	0.374705	-0.345124	0.582977
-0.492499	0.539433	0.359944	-0.324185	0.586205
-0.500338	0.533829	0.364748	-0.350777	0.568006
-0.476592	0.535003	0.306569	-0.330944	0.605390
-0.443197	0.514722	0.283370	-0.335798	0.622634
-0.428031	0.549513	0.293086	-0.311531	0.601759
-0.383198	0.594267	0.305334	-0.263298	0.626219
-0.418355	0.603135	0.318010	-0.291708	0.600695
-0.438502	0.548744	0.307921	-0.322405	0.598217
-0.430992	0.585201	0.322038	-0.330734	0.582727
-0.417050	0.593961	0.319514	-0.305383	0.572209
-0.487984	0.576626	0.313214	-0.344461	0.577636
-0.491739	0.563270	0.315994	-0.376908	0.601879
-0.475459	0.571527	0.382262	-0.341360	0.612880
-0.500560	0.571715	0.357238	-0.347356	0.602722
-0.480713	0.529576	0.323937	-0.360246	0.592487
-0.480716	0.530474	0.344498	-0.368952	0.604207
-0.471907	0.492406	0.309524	-0.349459	0.614745
-0.461997	0.570679	0.320924	-0.321554	0.605231
-0.464968	0.588157	0.294684	-0.346457	0.589784
-0.438963	0.583065	0.247512	-0.335258	0.585303
-0.443785	0.578543	0.263189	-0.330563	0.571220
-0.416803	0.556276	0.225732	-0.347004	0.580091
-0.359850	0.487387	0.280314	-0.350598	0.579444
-0.411388	0.517408	0.319563	-0.350767	0.576747
-0.441481	0.532177	0.295638	-0.339425	0.578929
-0.434926	0.514564	0.269716	-0.360995	0.608136
-0.443942	0.562596	0.291307	-0.359410	0.593182
-0.411342	0.521695	0.254737	-0.348858	0.601268
-0.402152	0.574564	0.245647	-0.317216	0.603587
-0.457183	0.604353	0.235790	-0.320131	0.582729
-0.463594	0.567815	0.206924	-0.366532	0.607871
-0.441702	0.548144	0.234307	-0.386875	0.602244
-0.412083	0.527623	0.254354	-0.323861	0.623517
-0.369695	0.465569	0.198218	-0.305630	0.608126
-0.365603	0.398421	0.226849	-0.347553	0.618373
-0.366213	0.446341	0.201664	-0.294257	0.614896
-0.416680	0.499693	0.227487	-0.365558	0.574167
-0.464668	0.548170	0.224605	-0.389976	0.583139
-0.441728	0.556242	0.221701	-0.394227	0.581279
-0.404860	0.546877	0.176725	-0.359945	0.574279
-0.471360	0.595185	0.266579	-0.345974	0.561375
-0.467957	0.575046	0.293208	-0.397550	0.574424
-0.437479	0.561500	0.327103	-0.375642	0.551042
-0.434366	0.524181	0.335182	-0.392171	0.564363
-0.432861	0.527600	0.286714	-0.415967	0.579416
-0.462022	0.505373	0.284447	-0.384349	0.551355
-0.488836	0.514516	0.257458	-0.393088	0.532858
-0.441564	0.557244	0.177773	-0.343215	0.588076
-0.410517	0.566755	0.228090	-0.334456	0.606088
-0.413534	0.546134	0.238457	-0.356323	0.626213
-0.422865	0.541925	0.230244	-0.388596	0.622335
-0.434915	0.549870	0.279406	-0.418843	0.614589
-0.397990	0.526058	0.236850	-0.408190	0.626053
-0.410484	0.539833	0.220305	-0.393839	0.623986
-0.398439	0.562341	0.236601	-0.358574	0.627041
-0.379284	0.539879	0.197553	-0.344131	0.610127
-0.370834	0.556592	0.234797	-0.381865	0.600081
-0.408478	0.542558	0.297131	-0.383455	0.595468
-0.397878	0.535718	0.303866	-0.401496	0.593792
-0.410391	0.562246	0.295017	-0.383179	0.556638
-0.449275	0.534669	0.318027	-0.364513	0.587489
-0.434514	0.515319	0.265817	-0.392841	0.588249
-0.418100	0.509064	0.199574	-0.363743	0.629838
-0.364494	0.484286	0.207238	-0.374644	0.622511
-0.338036	0.505688	0.195661	-0.366634	0.600428
-0.336489	0.494225	0.154482	-0.343196	0.610106
-0.335346	0.474530	0.221676	-0.319547	0.600336
-0.249884	0.469008	0.223207	-0.285775	0.624829
-0.310892	0.464031	0.255267	-0.312092	0.571739
-0.327132	0.392414	0.300850	-0.332762	0.569604
-0.343409	0.467964	0.275302	-0.319392	0.595770
-0.448656	0.567961	0.401879	-0.267208	0.554728
-0.431072	0.550031	0.370442	-0.241313	0.562187
-0.424545	0.580014	0.403714	-0.206278	0.563663
-0.430294	0.555355	0.374252	-0.214682	0.577172
-0.404101	0.549964	0.378202	-0.223198	0.575234
-0.388808	0.573537	0.352370	-0.199006	0.561433
-0.430023	0.589318	0.344040	-0.227309	0.528443
-0.436489	0.591194	0.311505	-0.259000	0.531554
-0.415529	0.595305	0.318910	-0.265317	0.537257
-0.404434	0.580542	0.341277	-0.260717	0.528821
-0.380337	0.554556	0.315166	-0.259951	0.531117
-0.376377	0.581439	0.306314	-0.234924	0.531269
-0.402588	0.589584	0.351229	-0.262544	0.522650
-0.392636	0.595817	0.351121	-0.227302	0.532404
-0.404250	0.590144	0.325464	-0.234582	0.540324
-0.392681	0.561045	0.347917	-0.271564	0.532398
-0.388593	0.560304	0.323547	-0.255142	0.520926
-0.372822	0.547765	0.249322	-0.266496	0.536193
-0.305590	0.471150	0.192969	-0.283797	0.588249
-0.309699	0.509657	0.181938	-0.199917	0.535582
-0.287994	0.535479	0.224546	-0.153255	0.513504
-0.320228	0.610143	0.306583	-0.133214	0.513647
-0.367832	0.608297	0.332990	-0.167074	0.514873
-0.385281	0.575552	0.323850	-0.203729	0.533837
-0.392021	0.565451	0.309043	-0.199656	0.549789
-0.386506	0.560121	0.318622	-0.248918	0.557862
-0.400516	0.584016	0.363286	-0.259406	0.540128
-0.377071	0.576432	0.346744	-0.284553	0.519925
-0.402974	0.572124	0.347765	-0.289753	0.512099
-0.413387	0.556029	0.365354	-0.303258	0.547053
-0.401376	0.559259	0.328002	-0.254817	0.546949
-0.384351	0.549193	0.336231	-0.221534	0.531515
-0.408320	0.607541	0.361267	-0.162451	0.521859
-0.426013	0.596636	0.311172	-0.172027	0.534686
-0.433574	0.581735	0.304762	-0.206644	0.541942
-0.401796	0.550143	0.281904	-0.234738	0.524562
-0.369129	0.507285	0.312683	-0.249694	0.516492
-0.362654	0.539391	0.300977	-0.262691	0.528988
-0.367231	0.565977	0.319395	-0.247403	0.508998
-0.402906	0.611723	0.385503	-0.252253	0.503411
-0.423728	0.593790	0.364506	-0.263390	0.510576
-0.392847	0.567526	0.358346	-0.287264	0.512236
-0.411016	0.566178	0.378444	-0.286779	0.523791
-0.423531	0.539264	0.363128	-0.234836	0.482818
-0.433178	0.557357	0.324729	-0.234970	0.495171
-0.439678	0.592143	0.249399	-0.217272	0.522589
-0.405877	0.586093	0.275334	-0.212859	0.551741
-0.361113	0.537478	0.246191	-0.221516	0.555492
-0.354716	0.542626	0.277998	-0.244070	0.550271
-0.367141	0.560481	0.326068	-0.231236	0.531407
-0.374061	0.588287	0.329800	-0.217254	0.532840
-0.388255	0.601268	0.329731	-0.213014	0.535280
-0.412577	0.621600	0.312298	-0.215785	0.523211
-0.427062	0.605685	0.333085	-0.186195	0.533954
-0.404026	0.605878	0.272996	-0.231182	0.533800
-0.409766	0.593975	0.254225	-0.251780	0.543750
-0.403347	0.590704	0.281058	-0.232676	0.533610
-0.386923	0.579425	0.270277	-0.247170	0.518289
-0.383172	0.567552	0.277939	-0.250481	0.524897
-0.366086	0.589917	0.300680	-0.253954	0.537320
-0.389117	0.579137	0.337209	-0.244182	0.537752
-0.354519	0.576489	0.330447	-0.258949	0.536733
-0.364735	0.580185	0.335949	-0.238987	0.527936
-0.392636	0.586882	0.343104	-0.246297	0.526464
